328541,R328541,10568,KFC Q3 2020,G135488,KFC,3130 FM 1960 RD W,,HUMBLE,TX,77338,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328542,R328542,10568,KFC Q3 2020,G135489,KFC,630 SAWDUST RD,,SPRING,TX,77380,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328543,R328543,10568,KFC Q3 2020,H758001,KFC,3716 7TH ST,,BAY CITY,TX,77414,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328544,R328544,10568,KFC Q3 2020,G135512,KFC,12570 SOUTHWEST FWY,,STAFFORD,TX,77477,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328545,R328545,10568,KFC Q3 2020,G135495,KFC,3501 HIGHWAY 6,,SUGAR LAND,TX,77478,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328546,R328546,10568,KFC Q3 2020,G135516,KFC,2210 FM 2234 RD,,MISSOURI CITY,TX,77489,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328547,R328547,10568,KFC Q3 2020,G135485,KFC,802 W SOUTHMORE AVE,,PASADENA,TX,77502,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328548,R328548,10568,KFC Q3 2020,G135511,KFC,6839 SPENCER HWY,,PASADENA,TX,77505,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328549,R328549,10568,KFC Q3 2020,G135520,KFC,4006 GARTH RD,,BAYTOWN,TX,77521,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328550,R328550,10568,KFC Q3 2020,F172020,KFC,114 FM 517 RD W,,DICKINSON,TX,77539,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328551,R328551,10568,KFC Q3 2020,C521008,KFC,222 E PARKWOOD AVE,,FRIENDSWOOD,TX,77546,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328552,R328552,10568,KFC Q3 2020,C521014,KFC,3650 HIGHWAY 365,,PORT ARTHUR,TX,77642,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328553,R328553,10568,KFC Q3 2020,C521011,KFC,8090 COLLEGE ST,,BEAUMONT,TX,77707,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328554,R328554,10568,KFC Q3 2020,F172018,KFC,1010 E RIO GRANDE ST,,VICTORIA,TX,77901,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328555,R328555,10568,KFC Q3 2020,J625112,KFC,2020 US HIGHWAY 181,,PORTLAND,TX,78374,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328556,R328556,10568,KFC Q3 2020,G135498,KFC,1040 N BELL BLVD,,CEDAR PARK,TX,78613,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328557,R328557,10568,KFC Q3 2020,E003031,KFC,1908 S COLORADO ST,,LOCKHART,TX,78644,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328558,R328558,10568,KFC Q3 2020,G135499,KFC,404 W TAYLOR AVE,,ROUND ROCK,TX,78664,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328559,R328559,10568,KFC Q3 2020,G135504,KFC,641 LOUIS HENNA BLVD,,ROUND ROCK,TX,78664,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328560,R328560,10568,KFC Q3 2020,G135500,KFC,7206 ED BLUE STEIN BLVD,,AUSTIN,TX,78723,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328561,R328561,10568,KFC Q3 2020,G135503,KFC,2224 E RIVERSIDE DR,,AUSTIN,TX,78741,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328562,R328562,10568,KFC Q3 2020,G135501,KFC,801 E WILLIAM CANNON DR,,AUSTIN,TX,78745,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328563,R328563,10568,KFC Q3 2020,G135506,KFC,13435 N US HIGHWAY 183,,AUSTIN,TX,78750,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328564,R328564,10568,KFC Q3 2020,G135525,KFC,5607 N LAMAR BLVD,,AUSTIN,TX,78751,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328565,R328565,10568,KFC Q3 2020,C975006,KFC,1523 S DUMAS AVE,,DUMAS,TX,79029,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328566,R328566,10568,KFC Q3 2020,C975026,KFC,6100 W 34TH AVE,,AMARILLO,TX,79109,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328567,R328567,10568,KFC Q3 2020,H160028,KFC,509 LUBBOCK RD,,BROWNFIELD,TX,79316,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328568,R328568,10568,KFC Q3 2020,H160030,KFC,904 COLLEGE AVE,,LEVELLAND,TX,79336,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328569,R328569,10568,KFC Q3 2020,E720477,KFC,7785 WADSWORTH BLVD,,ARVADA,CO,80003,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328570,R328570,10568,KFC Q3 2020,E720325,KFC,15290 E MISSISSIPPI AVE,,AURORA,CO,80012,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328571,R328571,10568,KFC Q3 2020,E720493,KFC,24223 S. PROSPECT AVE,,AURORA,CO,80016,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328572,R328572,10568,KFC Q3 2020,E720302,KFC,6400 W 120TH AVE,,BROOMFIELD,CO,80020,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328573,R328573,10568,KFC Q3 2020,E720352,KFC,5101 E 60TH AVE,,COMMERCE CITY,CO,80022,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328574,R328574,10568,KFC Q3 2020,E720237,KFC,2096 S COLORADO BLVD,,DENVER,CO,80222,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328575,R328575,10568,KFC Q3 2020,E720229,KFC,302 S COLORADO BLVD,,DENVER,CO,80246,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328576,R328576,10568,KFC Q3 2020,E720346,KFC,4001 S COLLEGE AVE,,FORT COLLINS,CO,80525,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328577,R328577,10568,KFC Q3 2020,E720496,KFC,4740 BROMLEY LN,,BRIGHTON,CO,80601,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328578,R328578,10568,KFC Q3 2020,E720343,KFC,2804 W 10TH ST,,GREELEY,CO,80634,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328579,R328579,10568,KFC Q3 2020,H730011,KFC,1644 S PRAIRIE AVE,,PUEBLO,CO,81005,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328580,R328580,10568,KFC Q3 2020,L113003,KFC,325 ROSS POINT RD,,POST FALLS,ID,83854,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328581,R328581,10568,KFC Q3 2020,S720198,KFC,674 E 12300 S,,DRAPER,UT,84020,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328582,R328582,10568,KFC Q3 2020,S720191,KFC,1827 W 12600 S,,RIVERTON,UT,84065,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328583,R328583,10568,KFC Q3 2020,S720199,KFC,5668 W 13400 S,,HERRIMAN,UT,84096,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328584,R328584,10568,KFC Q3 2020,S720003,KFC,555 E 400 S,,SALT LAKE CITY,UT,84102,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328585,R328585,10568,KFC Q3 2020,S720011,KFC,2045 S 1300 E,,SALT LAKE CITY,UT,84105,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328586,R328586,10568,KFC Q3 2020,S720084,KFC,2435 S STATE ST,,SALT LAKE CITY,UT,84115,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328587,R328587,10568,KFC Q3 2020,S720163,KFC,1765 W 4700 S,,SALT LAKE CITY,UT,84118,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328588,R328588,10568,KFC Q3 2020,S720175,KFC,4761 S 4015 W,,KEARNS,UT,84118,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328589,R328589,10568,KFC Q3 2020,S720178,KFC,130 N CARBONVILLE RD,,PRICE,UT,84501,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328590,R328590,10568,KFC Q3 2020,D212055,KFC,1525 N 43RD AVE,,PHOENIX,AZ,85009,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328591,R328591,10568,KFC Q3 2020,D212044,KFC,2902 N 7TH AVE,,PHOENIX,AZ,85013,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328592,R328592,10568,KFC Q3 2020,D212076,KFC,1749 W BETHANY HOME RD,,PHOENIX,AZ,85015,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328593,R328593,10568,KFC Q3 2020,D212043,KFC,20 E BASELINE RD,,PHOENIX,AZ,85042,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328594,R328594,10568,KFC Q3 2020,D212040,KFC,3550 W THUNDERBIRD RD,,PHOENIX,AZ,85053,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328595,R328595,10568,KFC Q3 2020,D212045,KFC,1950 W BASELINE RD,,MESA,AZ,85202,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328596,R328596,10568,KFC Q3 2020,D212119,KFC,618 E FLORENCE BLVD,,CASA GRANDE,AZ,85222,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328597,R328597,10568,KFC Q3 2020,D212083,KFC,2760 W CHANDLER BLVD,,CHANDLER,AZ,85224,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328598,R328598,10568,KFC Q3 2020,D212082,KFC,2453 S GILBERT RD,,GILBERT,AZ,85295,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328599,R328599,10568,KFC Q3 2020,D212080,KFC,3626 W PINNACLE PEAK RD,,GLENDALE,AZ,85310,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328600,R328600,10568,KFC Q3 2020,D212070,KFC,7901 N ORACLE RD,,TUCSON,AZ,85704,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328601,R328601,10568,KFC Q3 2020,D212058,KFC,2970 W VALENCIA,,TUCSON,AZ,85706,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328602,R328602,10568,KFC Q3 2020,G255012,KFC,239 E HIGHWAY 550,,BERNALILLO,NM,87004,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328603,R328603,10568,KFC Q3 2020,L039024,KFC,5410 4TH ST NW,,ALBUQUERQUE,NM,87107,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328604,R328604,10568,KFC Q3 2020,C750108,KFC,2504 E HISTORIC HIGHWAY 66,,GALLUP,NM,87301,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328605,R328605,10568,KFC Q3 2020,D064001,KFC,1139 GRAND AVE,,LAS VEGAS,NM,87701,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328606,R328606,10568,KFC Q3 2020,D074001,KFC,331 SUDDERTH DR,,RUIDOSO,NM,88345,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328607,R328607,10568,KFC Q3 2020,D212092,KFC,6181 W LAKE MEAD BLVD,,LAS VEGAS,NV,89108,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328608,R328608,10568,KFC Q3 2020,D212087,KFC,1990 N NELLIS BLVD,,LAS VEGAS,NV,89115,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328609,R328609,10568,KFC Q3 2020,I678001,KFC,2400 N RANCHO DR,,LAS VEGAS,NV,89130,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328610,R328610,10568,KFC Q3 2020,D212088,KFC,5940 SPRING MOUNTAIN RD,,LAS VEGAS,NV,89146,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328611,R328611,10568,KFC Q3 2020,C835014,KFC,1338 US HIGHWAY 395 N,,GARDNERVILLE,NV,89410,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328612,R328612,10568,KFC Q3 2020,C835016,KFC,880 W 5TH ST,,RENO,NV,89503,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328613,R328613,10568,KFC Q3 2020,C835020,KFC,65 DAMONTE RANCH PKWY,,RENO,NV,89521,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328614,R328614,10568,KFC Q3 2020,D662003,KFC,1760 MOUNTAIN CITY HWY,,ELKO,NV,89801,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328615,R328615,10568,KFC Q3 2020,H730126,KFC,5811 WHITTIER BLVD,,LOS ANGELES,CA,90022,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328616,R328616,10568,KFC Q3 2020,H730111,KFC,1550 S LA CIENEGA BLVD,,LOS ANGELES,CA,90035,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328617,R328617,10568,KFC Q3 2020,K710001,KFC,7865 FLORENCE AVE,,DOWNEY,CA,90240,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328618,R328618,10568,KFC Q3 2020,D271001,KFC,4325 SLAUSON AVE,,MAYWOOD,CA,90270,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328619,R328619,10568,KFC Q3 2020,E791023,KFC,2215 SEPULVEDA BLVD,,TORRANCE,CA,90501,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328620,R328620,10568,KFC Q3 2020,K710002,KFC,16502 CRENSHAW BLVD,,TORRANCE,CA,90504,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328621,R328621,10568,KFC Q3 2020,D011004,KFC,16161 LEFFINGWELL RD,,WHITTIER,CA,90603,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328622,R328622,10568,KFC Q3 2020,D168001,KFC,10905 IMPERIAL HWY,,NORWALK,CA,90650,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328623,R328623,10568,KFC Q3 2020,D016006,KFC,4917 BELLFLOWER BLVD,,LAKEWOOD,CA,90713,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328624,R328624,10568,KFC Q3 2020,E791010,KFC,619 W CARSON ST,,CARSON,CA,90745,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328625,R328625,10568,KFC Q3 2020,D016005,KFC,209 E PACIFIC COAST HWY,,LONG BEACH,CA,90806,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328626,R328626,10568,KFC Q3 2020,D016017,KFC,1128 HUNTINGTON DR,,DUARTE,CA,91010,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328627,R328627,10568,KFC Q3 2020,H730108,KFC,200 N VERDUGO RD,,GLENDALE,CA,91206,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328628,R328628,10568,KFC Q3 2020,H730007,KFC,13720 VAN NUYS BLVD,,PACOIMA,CA,91331,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328629,R328629,10568,KFC Q3 2020,F311002,KFC,13924 FOOTHILL BLVD,,SYLMAR,CA,91342,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328630,R328630,10568,KFC Q3 2020,F437004,KFC,19256 VENTURA BLVD,,TARZANA,CA,91356,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328631,R328631,10568,KFC Q3 2020,H730016,KFC,6502 LAUREL CANYON BLVD,,NORTH HOLLYWOOD,CA,91606,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328632,R328632,10568,KFC Q3 2020,E791060,KFC,11425 BASELINE RD,,RANCHO CUCAMONGA,CA,91730,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328633,R328633,10568,KFC Q3 2020,E791043,KFC,8140 VINEYARD AVE,,RANCHO CUCAMONGA,CA,91730,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328634,R328634,10568,KFC Q3 2020,D271003,KFC,3814 PECK RD,,EL MONTE,CA,91732,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328635,R328635,10568,KFC Q3 2020,D271002,KFC,1927 DURFEE AVE,,SOUTH EL MONTE,CA,91733,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328636,R328636,10568,KFC Q3 2020,D605001,KFC,939 N HACIENDA  BLVD,,LA PUENTE,CA,91744,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328637,R328637,10568,KFC Q3 2020,11017,KFC,17901 COLIMA RD,,ROWLAND HEIGHTS,CA,91748,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328638,R328638,10568,KFC Q3 2020,E791054,KFC,2454 S ARCHIBALD AVE,,ONTARIO,CA,91761,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328639,R328639,10568,KFC Q3 2020,E791052,KFC,1108 W MISSION BLVD,,ONTARIO,CA,91762,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328640,R328640,10568,KFC Q3 2020,D011012,KFC,375 E MISSION BLVD,,POMONA,CA,91766,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328641,R328641,10568,KFC Q3 2020,D011011,KFC,2294 N GAREY AVE,,POMONA,CA,91767,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328642,R328642,10568,KFC Q3 2020,C191023,KFC,461 3RD AVE,,CHULA VISTA,CA,91910,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328643,R328643,10568,KFC Q3 2020,C191012,KFC,1361 MEDICAL CENTER DR,,CHULA VISTA,CA,91911,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328644,R328644,10568,KFC Q3 2020,C191017,KFC,1056 13TH ST,,IMPERIAL BEACH,CA,91932,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328645,R328645,10568,KFC Q3 2020,C191026,KFC,555 N 2ND ST,,EL CAJON,CA,92021,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328646,R328646,10568,KFC Q3 2020,K584001,KFC,1077 S MISSION RD,,FALLBROOK,CA,92028,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328647,R328647,10568,KFC Q3 2020,C191019,KFC,12061 WOODSIDE AVE,,LAKESIDE,CA,92040,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328648,R328648,10568,KFC Q3 2020,F311003,KFC,2007 MISSION AVE,,OCEANSIDE,CA,92058,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328649,R328649,10568,KFC Q3 2020,D016011,KFC,1025 MAIN ST,,RAMONA,CA,92065,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328650,R328650,10568,KFC Q3 2020,C301018,KFC,771 CENTER DR,,SAN MARCOS,CA,92069,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328651,R328651,10568,KFC Q3 2020,C191022,KFC,8890 CUYAMACA ST,,SANTEE,CA,92071,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328652,R328652,10568,KFC Q3 2020,C301021,KFC,201 S RANCHO SANTA FE RD,,SAN MARCOS,CA,92078,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328653,R328653,10568,KFC Q3 2020,C191004,KFC,4140 CONVOY ST,,SAN DIEGO,CA,92111,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328654,R328654,10568,KFC Q3 2020,C191016,KFC,155 MARKETPLACE AVE,,SAN DIEGO,CA,92113,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328655,R328655,10568,KFC Q3 2020,C191003,KFC,4545 EL CAJON BLVD,,SAN DIEGO,CA,92115,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328656,R328656,10568,KFC Q3 2020,C191028,KFC,4698 BORDER VILLAGE RD,,SAN YSIDRO,CA,92173,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328657,R328657,10568,KFC Q3 2020,E791022,KFC,81769 US HIGHWAY 111,,INDIO,CA,92201,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328658,R328658,10568,KFC Q3 2020,K584002,KFC,213 E COLE BLVD,,CALEXICO,CA,92231,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328659,R328659,10568,KFC Q3 2020,E791024,KFC,49950 HARRISON ST,,COACHELLA,CA,92236,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328660,R328660,10568,KFC Q3 2020,E791072,KFC,56945 29 PALMS HWY,,YUCCA VALLEY,CA,92284,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328661,R328661,10568,KFC Q3 2020,E791037,KFC,14570 BASELINE AVE,,FONTANA,CA,92336,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328662,R328662,10568,KFC Q3 2020,E791016,KFC,24866 REDLANDS BLVD,,LOMA LINDA,CA,92354,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328663,R328663,10568,KFC Q3 2020,E791006,KFC,223 E FOOTHILL BLVD,,RIALTO,CA,92376,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328664,R328664,10568,KFC Q3 2020,K270004,KFC,12125 MARIPOSA RD,,VICTORVILLE,CA,92395,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328665,R328665,10568,KFC Q3 2020,K710020,KFC,33911 YUCAIPA BLVD,,YUCAIPA,CA,92399,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328666,R328666,10568,KFC Q3 2020,E791014,KFC,2007 E HIGHLAND AVE,,SAN BERNARDINO,CA,92404,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328667,R328667,10568,KFC Q3 2020,E791002,KFC,808 W HIGHLAND AVE,,SAN BERNARDINO,CA,92405,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328668,R328668,10568,KFC Q3 2020,C301014,KFC,24541 TRABUCO RD,,LAKE FOREST,CA,92630,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328669,R328669,10568,KFC Q3 2020,C301011,KFC,30071 ALICIA PKWY,,LAGUNA NIGUEL,CA,92677,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328670,R328670,10568,KFC Q3 2020,C301029,KFC,2600 S BRISTOL ST,,SANTA ANA,CA,92704,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328671,R328671,10568,KFC Q3 2020,C301025,KFC,1022 E 1ST ST,,TUSTIN,CA,92780,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328672,R328672,10568,KFC Q3 2020,E791068,KFC,100 S MAGNOLIA AVE,,ANAHEIM,CA,92804,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328673,R328673,10568,KFC Q3 2020,C301030,KFC,131 W BALL RD,,ANAHEIM,CA,92805,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328674,R328674,10568,KFC Q3 2020,C301027,KFC,2026 E LINCOLN AVE,,ANAHEIM,CA,92806,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328675,R328675,10568,KFC Q3 2020,C301036,KFC,150 W ORANGETHORPE AVE,,FULLERTON,CA,92832,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328676,R328676,10568,KFC Q3 2020,C301026,KFC,12861 HARBOR BLVD,,GARDEN GROVE,CA,92840,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328677,R328677,10568,KFC Q3 2020,E791050,KFC,1330 HAMNER CAVE,,NORCO,CA,92860,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328678,R328678,10568,KFC Q3 2020,E791066,KFC,2469 N TUSTIN ST,,ORANGE,CA,92865,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328679,R328679,10568,KFC Q3 2020,C301028,KFC,708 N TUSTIN ST,,ORANGE,CA,92867,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328680,R328680,10568,KFC Q3 2020,H730106,KFC,159 E HARVARD BLVD,,SANTA PAULA,CA,93060,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328681,R328681,10568,KFC Q3 2020,C750066,KFC,2405 RIVERSIDE AVE,,PASO ROBLES,CA,93446,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328682,R328682,10568,KFC Q3 2020,E791048,KFC,866 W AVENUE I,,LANCASTER,CA,93534,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328683,R328683,10568,KFC Q3 2020,D670020,KFC,157 S MADERA AVE,,KERMAN,CA,93630,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328684,R328684,10568,KFC Q3 2020,D670010,KFC,2438 MCCALL AVE,,SELMA,CA,93662,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328685,R328685,10568,KFC Q3 2020,D670017,KFC,3218 E JENSEN AVE,,FRESNO,CA,93706,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328686,R328686,10568,KFC Q3 2020,D670013,KFC,4909 E MCKINLEY AVE,,FRESNO,CA,93727,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328687,R328687,10568,KFC Q3 2020,E720304,KFC,2050 N MAIN ST,,SALINAS,CA,93906,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328688,R328688,10568,KFC Q3 2020,C301009,KFC,1300 BROADWAY ST,,KING CITY,CA,93930,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328689,R328689,10568,KFC Q3 2020,E720054,KFC,2424 ENCINAL AVE,,ALAMEDA,CA,94501,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328690,R328690,10568,KFC Q3 2020,E720060,KFC,2751 HILLCREST AVE,,ANTIOCH,CA,94531,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328691,R328691,10568,KFC Q3 2020,E720472,KFC,15555 SAN PABLO AVE,,RICHMOND,CA,94806,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
328692,R328692,10568,KFC Q3 2020,E720187,KFC,8080 WREN AVE,,GILROY,CA,95020,1,108-014,6/22/2020,CHRISTINE EMARINE,UPS GROUND,,
